Date,Destination,Tickets_Booked,Train_Delay_Minutes,Weather_Impact,Festival_Impact,Festival_Name,Congestion
2022-01-06,Mumbai Central,615,0,0.1,0,,0.4
2019-03-01,Kolkata,1419,1,0.6,0,,0.55
2021-09-06,Ahmedabad,1275,20,0.3,0,,0.35
2019-10-25,Ahmedabad,1138,0,0.9,0,,0.34
2019-06-02,Ahmedabad,749,47,0.1,0,,0.46
2020-02-02,Lucknow NR,674,24,0.8,0,,0.47
2019-12-10,Patna Junction,882,6,0.6,0,,0.63
2021-09-18,Kolkata,955,0,0.8,0,,0.67
2021-06-22,Hyderabad Deccan,994,0,0.1,0,,0.54
2021-10-01,Pune Junction,913,56,0.6,0,,0.8
2020-09-06,Hyderabad Deccan,952,0,0.9,0,,0.2
2023-12-16,Patna Junction,1253,25,0.9,0,,0.19
2022-03-31,Chennai Central,1229,32,0.6,0,,0.78
2019-09-07,Hyderabad Deccan,1445,26,0.8,0,,0.69
2023-07-29,Lucknow NR,725,3,0.6,0,,0.57
2023-02-11,Chennai Central,1094,0,0.8,0,,0.31
2020-06-11,Bengaluru City,884,25,0.3,0,,0.45
2020-10-24,New Delhi,660,0,0.9,1,Diwali,0.75
2021-04-15,Patna Junction,1117,29,0.3,0,,0.59
2023-09-27,Mumbai Central,1015,46,0.3,0,,0.35
2022-04-30,Lucknow NR,1181,45,0.9,0,,0.42
2020-07-05,Kolkata,955,52,0.6,0,,0.54
2020-12-06,Bengaluru City,611,5,0.3,0,,0.33
2023-11-09,Hyderabad Deccan,1060,0,0.1,0,,0.16
2020-10-08,Kolkata,1266,0,0.8,0,,0.87
2020-07-22,Lucknow NR,1302,3,0.3,0,,0.24
2022-05-09,Bengaluru City,985,0,0.8,0,,0.41
2022-08-28,Mumbai Central,587,39,0.6,0,,0.61
2020-09-11,Bengaluru City,869,11,0.6,0,,0.6
2022-11-30,Mumbai Central,1308,9,0.1,0,,0.49
2021-03-18,Chennai Central,522,0,0.6,0,,0.42
2022-06-26,Hyderabad Deccan,747,28,0.9,0,,0.33
2019-03-07,Hyderabad Deccan,532,35,0.8,0,,0.7
2023-02-27,Lucknow NR,1288,38,0.6,0,,0.33
2019-02-28,Kolkata,852,44,0.9,0,,0.3
2021-04-02,New Delhi,1151,6,0.3,0,,0.17
2023-04-12,Mumbai Central,1437,39,0.8,0,,0.3
2022-11-18,Pune Junction,1424,10,0.6,0,,0.74
2022-08-17,Lucknow NR,1453,0,0.8,0,,0.55
2023-04-13,Kolkata,1170,33,0.1,0,,0.3
2021-09-20,Chennai Central,549,33,0.3,0,,0.51
2021-04-05,Hyderabad Deccan,742,39,0.6,0,,0.69
2019-11-15,Kolkata,1138,0,0.3,0,,0.38
2023-04-17,Chennai Central,857,15,0.3,0,,0.33
2019-10-15,Lucknow NR,1342,0,0.8,0,,0.78
2020-06-13,Mumbai Central,507,29,0.3,0,,0.51
2022-02-01,Hyderabad Deccan,756,0,0.9,0,,0.21
2020-10-11,Kolkata,1328,37,0.6,0,,0.33
2021-09-12,Patna Junction,909,0,0.6,0,,0.79
2020-01-05,Bengaluru City,517,57,0.8,0,,0.84
2020-08-22,Ahmedabad,547,0,0.3,0,,0.53
2020-10-18,Lucknow NR,588,0,0.3,0,,0.18
2019-07-26,Lucknow NR,1351,6,0.3,0,,0.59
2020-08-20,Bengaluru City,980,29,0.9,0,,0.25
2022-08-22,Pune Junction,898,26,0.3,0,,0.3
2022-08-04,Hyderabad Deccan,1426,0,0.3,0,,0.13
2020-04-01,Chennai Central,1078,8,0.3,0,,0.21
2019-05-29,Patna Junction,677,20,0.6,0,,0.52
2020-11-01,Hyderabad Deccan,1004,55,0.8,0,,0.63
2022-01-26,Bengaluru City,1324,14,0.3,0,,0.52
2022-03-28,Patna Junction,1051,41,0.8,0,,0.61
2020-11-06,Ahmedabad,620,11,0.9,0,,0.36
2022-02-09,Lucknow NR,1179,13,0.1,0,,0.21
2021-06-05,Hyderabad Deccan,580,0,0.3,0,,0.5
2023-07-20,Mumbai Central,1401,24,0.6,0,,0.33
2020-10-26,Lucknow NR,546,40,0.8,0,,0.61
2021-09-12,Mumbai Central,1112,56,0.8,0,,0.59
2022-09-14,Chennai Central,1485,58,0.9,0,,0.39
2023-01-05,Ahmedabad,1449,25,0.6,0,,0.83
2021-11-04,Chennai Central,631,32,0.8,0,,0.39
2023-01-24,Lucknow NR,718,17,0.9,0,,0.5
2023-10-13,Lucknow NR,587,0,0.8,0,,0.77
2021-09-16,Patna Junction,679,4,0.1,0,,0.19
2021-02-03,Bengaluru City,868,0,0.9,0,,0.4
2021-04-10,Chennai Central,947,20,0.8,0,,0.32
2021-03-07,Lucknow NR,610,31,0.8,0,,0.33
2023-04-20,Ahmedabad,1245,5,0.3,0,,0.29
2022-12-20,Bengaluru City,647,0,0.3,0,,0.53
2023-12-02,Bengaluru City,915,0,0.6,0,,0.51
2019-09-04,Lucknow NR,1264,0,0.1,0,,0.44
2020-07-02,Hyderabad Deccan,1400,38,0.1,0,,0.43
2022-08-12,Bengaluru City,920,14,0.6,0,,0.78
2020-03-31,Pune Junction,1393,0,0.8,0,,0.87
2020-06-21,Chennai Central,1477,0,0.6,0,,0.45
2021-05-07,Patna Junction,1074,43,0.1,0,,0.2
2020-02-11,Chennai Central,540,1,0.3,0,,0.54
2020-02-09,Pune Junction,1362,0,0.1,0,,0.14
2020-02-12,Hyderabad Deccan,1176,14,0.1,0,,0.31
2020-01-22,Kolkata,1421,0,0.8,0,,0.33
2019-06-17,Patna Junction,967,0,0.1,0,,0.28
2020-12-20,Kolkata,965,0,0.1,0,,0.28
2022-11-07,Lucknow NR,887,6,0.1,0,,0.1
2023-12-27,Chennai Central,1277,0,0.8,0,,0.58
2019-06-25,Bengaluru City,1493,0,0.3,0,,0.33
2023-10-30,New Delhi,1281,0,0.6,0,,0.77
2020-02-02,Mumbai Central,1171,0,0.1,0,,0.55
2022-05-27,Patna Junction,893,0,0.8,0,,0.53
2022-05-31,Chennai Central,1284,0,0.6,0,,0.89
2020-01-18,Lucknow NR,1121,55,0.8,0,,0.53
2021-07-09,Bengaluru City,780,17,0.3,0,,0.13
2022-02-24,Kolkata,779,7,0.6,0,,0.4
2020-10-01,Lucknow NR,838,51,0.6,0,,0.56
2019-01-04,Ahmedabad,505,35,0.3,0,,0.51
2021-03-15,Bengaluru City,1277,18,0.6,0,,0.83
2023-02-25,Bengaluru City,832,52,0.6,0,,0.31
2022-02-25,Bengaluru City,542,21,0.9,0,,0.47
2021-02-20,Hyderabad Deccan,726,0,0.3,0,,0.29
2023-09-01,Pune Junction,1284,0,0.1,0,,0.13
2019-09-19,New Delhi,640,0,0.3,0,,0.4
2022-12-06,Patna Junction,680,0,0.9,0,,0.56
2020-05-09,New Delhi,699,37,0.3,0,,0.34
2019-05-20,Hyderabad Deccan,1374,0,0.3,0,,0.22
2023-04-14,Mumbai Central,1093,36,0.8,1,Tamil New Year,0.38
2022-05-01,Lucknow NR,1265,0,0.3,0,,0.46
2022-12-21,Kolkata,1411,0,0.6,0,,0.44
2020-07-08,Chennai Central,852,55,0.1,0,,0.23
2023-07-01,Chennai Central,548,25,0.3,0,,0.48
2019-01-07,Bengaluru City,869,0,0.1,0,,0.57
2019-02-15,Chennai Central,1150,29,0.8,0,,0.52
2021-05-17,Chennai Central,1223,49,0.3,0,,0.52
2020-10-13,Ahmedabad,1263,43,0.3,0,,0.28
2022-12-05,Patna Junction,1401,35,0.8,0,,0.34
2023-10-20,Hyderabad Deccan,610,33,0.9,0,,0.14
2021-11-27,New Delhi,1299,3,0.3,0,,0.43
2022-07-20,Kolkata,553,0,0.8,0,,0.64
2019-09-30,Hyderabad Deccan,819,7,0.8,0,,0.62
2023-01-23,Lucknow NR,1147,26,0.8,0,,0.37
2022-11-15,Patna Junction,1375,0,0.9,0,,0.55
2021-04-21,Bengaluru City,940,0,0.1,0,,0.54
2021-01-01,Pune Junction,1147,0,0.8,0,,0.61
2020-01-14,Ahmedabad,1219,54,0.9,1,Makar Sankranti,0.52
2023-12-17,Ahmedabad,1190,0,0.6,0,,0.71
2020-08-05,Chennai Central,963,0,0.1,0,,0.23
2022-02-08,Kolkata,1175,6,0.9,0,,0.37
2020-02-09,Kolkata,1305,13,0.1,0,,0.46
2019-05-20,Pune Junction,637,46,0.8,0,,0.88
2019-08-07,Lucknow NR,1131,15,0.1,0,,0.19
2023-04-17,Chennai Central,1322,53,0.3,0,,0.34
2019-01-14,Pune Junction,1271,19,0.6,1,Makar Sankranti,0.34
2023-09-08,Lucknow NR,1315,18,0.6,0,,0.63
2023-10-16,Mumbai Central,1461,32,0.9,0,,0.34
2019-06-02,Lucknow NR,1300,0,0.8,0,,0.47
2022-05-08,Ahmedabad,882,19,0.6,0,,0.44
2020-09-02,Patna Junction,1462,47,0.8,0,,0.38
2022-11-17,Mumbai Central,972,13,0.3,0,,0.17
2022-03-06,Ahmedabad,1285,8,0.6,0,,0.62
2023-11-05,Mumbai Central,586,1,0.8,0,,0.84
2023-08-31,Bengaluru City,1157,13,0.9,0,,0.44
2020-03-10,Mumbai Central,943,5,0.6,0,,0.45
2019-02-24,Ahmedabad,1150,58,0.8,0,,0.7
2022-01-12,Bengaluru City,1411,7,0.6,0,,0.53
2023-03-11,Kolkata,564,20,0.3,0,,0.57
2022-05-19,Ahmedabad,562,0,0.6,0,,0.63
2019-12-19,Bengaluru City,1123,0,0.3,0,,0.26
2023-12-04,Pune Junction,1475,49,0.8,0,,0.34
2019-09-21,Lucknow NR,1480,9,0.8,0,,0.57
2021-11-05,Patna Junction,573,0,0.3,0,,0.12
2020-08-09,Pune Junction,1126,0,0.9,0,,0.53
2019-10-08,Mumbai Central,1372,0,0.9,0,,0.32
2020-11-11,Patna Junction,965,22,0.8,0,,0.54
2022-04-07,Ahmedabad,665,47,0.9,0,,0.36
2021-12-01,Kolkata,741,56,0.6,0,,0.46
2023-05-06,Chennai Central,931,52,0.6,0,,0.64
2020-02-14,New Delhi,1125,46,0.3,0,,0.59
2019-11-29,New Delhi,1494,38,0.8,0,,0.74
2020-12-19,Bengaluru City,1167,27,0.1,0,,0.47
2022-03-21,Hyderabad Deccan,1008,34,0.6,0,,0.69
2019-02-24,Hyderabad Deccan,975,16,0.6,0,,0.76
2022-12-21,Ahmedabad,894,20,0.8,0,,0.48
2023-06-05,Mumbai Central,1011,37,0.3,0,,0.5
2020-02-05,Kolkata,1427,0,0.8,0,,0.9
2020-02-28,Ahmedabad,850,11,0.8,0,,0.75
2022-11-26,Lucknow NR,925,0,0.9,0,,0.45
2023-08-29,Mumbai Central,808,0,0.1,0,,0.5
2023-03-02,Pune Junction,686,56,0.6,0,,0.37
2019-04-04,Chennai Central,735,41,0.8,0,,0.3
2021-08-17,Bengaluru City,1320,55,0.1,0,,0.25
2023-02-07,Mumbai Central,1455,0,0.8,0,,0.46
2021-06-13,New Delhi,1440,0,0.1,0,,0.55
2021-08-21,Patna Junction,527,25,0.6,0,,0.39
2023-09-19,Chennai Central,844,7,0.8,0,,0.31
2022-05-25,Chennai Central,698,56,0.6,0,,0.47
2021-09-03,Mumbai Central,1427,26,0.3,0,,0.35
2022-01-18,New Delhi,1019,0,0.1,0,,0.12
2021-02-13,Pune Junction,628,24,0.9,0,,0.3
2020-04-25,Pune Junction,1283,36,0.8,0,,0.53
2023-12-11,New Delhi,622,35,0.1,0,,0.51
2021-10-10,Pune Junction,843,55,0.1,0,,0.59
2020-09-29,Lucknow NR,768,28,0.6,0,,0.74
2020-01-18,Lucknow NR,1064,0,0.8,0,,0.78
2020-08-01,Lucknow NR,730,56,0.8,0,,0.42
2022-08-23,Mumbai Central,945,22,0.6,0,,0.68
2022-08-23,Pune Junction,1465,33,0.3,0,,0.55
2021-04-21,Chennai Central,815,36,0.8,0,,0.33
2019-08-09,Pune Junction,1300,0,0.9,0,,0.14
2022-02-28,Lucknow NR,697,38,0.8,0,,0.76
2023-06-29,Hyderabad Deccan,591,27,0.3,0,,0.49
2022-02-11,Chennai Central,761,0,0.3,0,,0.26
2021-11-07,Kolkata,558,17,0.8,0,,0.88
2019-05-30,Chennai Central,666,0,0.6,0,,0.71
2021-08-27,Chennai Central,1026,32,0.9,0,,0.24
2021-09-28,Hyderabad Deccan,1424,0,0.3,0,,0.18
2021-08-10,Bengaluru City,875,47,0.1,0,,0.17
2021-03-31,Pune Junction,740,12,0.6,0,,0.42
2023-08-02,Lucknow NR,688,0,0.3,0,,0.51
2022-12-29,Lucknow NR,1074,24,0.1,0,,0.36
2019-09-15,Hyderabad Deccan,694,0,0.3,0,,0.38
2021-11-18,Chennai Central,1361,23,0.6,0,,0.43
2020-07-02,Mumbai Central,1103,36,0.1,0,,0.19
2020-01-30,Kolkata,974,9,0.1,0,,0.51
2022-02-13,New Delhi,952,25,0.1,0,,0.49
2022-09-05,Kolkata,840,0,0.8,0,,0.72
2022-03-22,Lucknow NR,1139,58,0.1,0,,0.26
2022-03-25,Hyderabad Deccan,533,0,0.9,0,,0.11
2020-07-13,Hyderabad Deccan,1062,36,0.9,0,,0.59
2023-06-24,New Delhi,1244,0,0.8,0,,0.59
2021-09-12,Chennai Central,980,4,0.8,0,,0.59
2022-05-28,New Delhi,502,16,0.9,0,,0.22
2020-11-12,Patna Junction,1154,0,0.9,0,,0.4
2022-04-20,Hyderabad Deccan,1142,25,0.3,0,,0.22
2021-01-10,Pune Junction,1001,0,0.9,0,,0.14
2020-04-20,Ahmedabad,1496,0,0.9,0,,0.35
2019-10-10,Ahmedabad,899,8,0.1,0,,0.53
2021-01-10,Ahmedabad,986,52,0.8,0,,0.59
2021-09-29,Pune Junction,894,0,0.8,0,,0.56
2020-06-10,Bengaluru City,1446,49,0.8,0,,0.5
2021-06-30,Bengaluru City,839,0,0.1,0,,0.54
2020-07-30,Pune Junction,1170,19,0.1,0,,0.52
2023-02-13,Pune Junction,872,0,0.1,0,,0.49
2019-11-09,Lucknow NR,1339,46,0.1,0,,0.11
2019-05-23,Kolkata,1498,23,0.1,0,,0.44
2021-03-04,Bengaluru City,912,1,0.6,0,,0.87
2022-05-31,Patna Junction,1304,0,0.9,0,,0.28
2023-05-11,Patna Junction,710,48,0.1,0,,0.34
2022-03-18,Pune Junction,1354,15,0.3,0,,0.44
2023-12-23,Mumbai Central,1389,26,0.3,0,,0.13
2019-06-19,Bengaluru City,1155,0,0.3,0,,0.2
2022-09-05,Patna Junction,1404,0,0.9,0,,0.53
2020-05-14,New Delhi,893,42,0.6,0,,0.85
2021-06-21,Mumbai Central,683,29,0.8,0,,0.67
2021-08-18,Kolkata,1013,0,0.9,0,,0.17
2021-02-25,Mumbai Central,930,34,0.9,0,,0.12
2019-03-13,Ahmedabad,792,21,0.6,0,,0.66
2023-12-16,Bengaluru City,1251,19,0.8,0,,0.69
2020-11-18,Bengaluru City,930,0,0.6,0,,0.9
2020-11-08,Kolkata,1316,56,0.8,0,,0.58
2019-10-12,Pune Junction,673,0,0.3,0,,0.31
2023-03-05,Mumbai Central,558,0,0.6,0,,0.73
2020-12-09,Hyderabad Deccan,926,31,0.8,0,,0.41
2020-04-10,Lucknow NR,1471,50,0.8,0,,0.49
2020-11-22,Patna Junction,1125,45,0.3,0,,0.46
2020-03-04,Patna Junction,500,38,0.8,0,,0.55
2021-12-17,Chennai Central,1038,14,0.9,0,,0.4
2022-08-16,Pune Junction,692,14,0.6,0,,0.85
2022-01-15,New Delhi,1196,21,0.1,0,,0.41
2023-02-01,Kolkata,1387,0,0.6,0,,0.39
2022-02-15,Mumbai Central,991,10,0.1,0,,0.28
2021-11-07,Ahmedabad,1279,34,0.6,0,,0.73
2022-02-01,Kolkata,1047,27,0.8,0,,0.63
2020-02-13,Mumbai Central,1176,38,0.3,0,,0.24
2019-01-10,Kolkata,1338,57,0.1,0,,0.39
2019-09-27,Patna Junction,1232,37,0.8,0,,0.59
2019-04-23,Hyderabad Deccan,778,0,0.6,0,,0.79
2020-09-06,New Delhi,1286,12,0.8,0,,0.62
2022-07-17,Lucknow NR,1494,1,0.1,0,,0.44
2019-09-10,Pune Junction,1411,50,0.8,0,,0.88
2020-03-28,Chennai Central,709,0,0.3,0,,0.26
2020-09-10,Kolkata,559,0,0.6,0,,0.85
2021-03-02,Bengaluru City,550,40,0.9,0,,0.13
2020-04-16,Lucknow NR,780,57,0.8,0,,0.42
2021-04-30,Pune Junction,1289,2,0.9,0,,0.28
2021-09-12,Bengaluru City,615,32,0.9,0,,0.27
2022-03-12,Patna Junction,1437,46,0.3,0,,0.23
2023-02-27,Patna Junction,809,18,0.1,0,,0.51
2021-12-23,Hyderabad Deccan,1263,39,0.9,0,,0.29
2023-10-26,Bengaluru City,1060,0,0.9,0,,0.53
2022-12-12,Bengaluru City,1221,42,0.1,0,,0.48
2020-10-10,Lucknow NR,981,0,0.9,0,,0.25
2021-05-06,Patna Junction,1156,56,0.9,0,,0.15
2019-10-09,New Delhi,1215,0,0.9,0,,0.43
2023-01-08,Bengaluru City,871,59,0.6,0,,0.43
2019-02-10,Mumbai Central,1234,15,0.3,0,,0.52
2020-12-15,Patna Junction,690,0,0.9,0,,0.51
2019-05-06,Ahmedabad,884,0,0.6,0,,0.54
2021-03-13,Patna Junction,894,19,0.9,0,,0.25
2020-10-06,Ahmedabad,1126,34,0.1,0,,0.14
2020-09-27,Ahmedabad,911,17,0.6,0,,0.31
2022-04-04,Ahmedabad,727,45,0.6,0,,0.51
2020-02-10,Chennai Central,603,60,0.3,0,,0.18
2020-01-04,Kolkata,1416,4,0.6,0,,0.53
2019-02-22,Lucknow NR,1276,0,0.3,0,,0.44
2021-04-17,Kolkata,799,0,0.1,0,,0.26
2022-12-21,Mumbai Central,1214,33,0.3,0,,0.5
2023-02-24,Bengaluru City,864,18,0.8,0,,0.34
2020-01-25,Hyderabad Deccan,1335,48,0.6,0,,0.46
2023-11-22,Chennai Central,1420,4,0.3,0,,0.16
2023-08-23,Lucknow NR,1202,4,0.1,0,,0.21
2022-10-03,Mumbai Central,580,49,0.9,0,,0.53
2019-12-04,Pune Junction,1311,30,0.8,0,,0.83
2021-06-02,Bengaluru City,1357,0,0.3,0,,0.35
2023-06-12,New Delhi,1267,0,0.1,0,,0.5
2019-08-26,Pune Junction,722,55,0.3,0,,0.31
2022-06-09,Patna Junction,522,0,0.3,0,,0.17
2019-02-07,Patna Junction,1146,46,0.1,0,,0.15
2023-04-16,Hyderabad Deccan,545,11,0.9,0,,0.23
2020-01-23,Ahmedabad,1092,31,0.3,0,,0.58
2023-01-20,Patna Junction,1311,24,0.1,0,,0.55
2019-05-18,Mumbai Central,597,0,0.8,0,,0.83
2023-01-29,Bengaluru City,783,12,0.8,0,,0.71
2021-01-27,Bengaluru City,1037,0,0.8,0,,0.74
2022-09-03,Hyderabad Deccan,739,0,0.8,0,,0.87
2022-09-07,Ahmedabad,1067,42,0.9,0,,0.38
2021-03-11,Mumbai Central,1496,36,0.6,0,,0.4
2020-04-02,Hyderabad Deccan,505,37,0.1,0,,0.46
2020-05-03,Lucknow NR,986,21,0.3,0,,0.23
2021-02-15,Chennai Central,920,50,0.9,0,,0.29
2021-03-05,Hyderabad Deccan,651,0,0.9,0,,0.2
2021-10-02,Pune Junction,948,53,0.1,0,,0.36
2022-11-14,Lucknow NR,852,57,0.6,0,,0.84
2022-08-07,Pune Junction,868,51,0.3,0,,0.12
2021-01-27,Ahmedabad,1254,0,0.8,0,,0.41
2022-11-03,Pune Junction,1056,30,0.6,0,,0.58
2020-05-24,Lucknow NR,997,32,0.1,0,,0.19
2023-04-01,Patna Junction,958,0,0.6,0,,0.33
2023-04-03,Patna Junction,1174,27,0.3,0,,0.16
2020-05-24,Mumbai Central,1126,0,0.3,0,,0.55
2022-10-18,Ahmedabad,778,6,0.3,0,,0.6
2022-03-09,Bengaluru City,1394,31,0.1,0,,0.53
2021-12-24,Mumbai Central,1365,42,0.6,0,,0.51
2019-07-04,Kolkata,538,6,0.3,0,,0.42
2019-02-09,Mumbai Central,1500,26,0.9,0,,0.14
2019-04-02,Patna Junction,539,31,0.1,0,,0.47
2020-12-11,Bengaluru City,987,0,0.8,0,,0.75
2022-03-06,Hyderabad Deccan,684,32,0.6,0,,0.51
2022-12-28,Kolkata,835,31,0.9,0,,0.46
2020-11-20,Lucknow NR,944,0,0.8,0,,0.84
2020-05-19,Patna Junction,939,4,0.6,0,,0.77
2021-02-02,Mumbai Central,1317,0,0.9,0,,0.17
2019-11-18,Mumbai Central,1175,31,0.9,0,,0.22
2021-09-24,Chennai Central,1386,39,0.3,0,,0.5
2021-11-01,Chennai Central,602,23,0.6,0,,0.81
2022-05-19,Mumbai Central,908,35,0.3,0,,0.43
2019-02-07,Lucknow NR,833,38,0.3,0,,0.5
2019-10-14,New Delhi,1054,0,0.6,0,,0.77
2020-10-06,Hyderabad Deccan,1288,0,0.8,0,,0.3
2023-05-10,Patna Junction,1112,45,0.9,0,,0.36
2019-09-11,Pune Junction,1153,20,0.1,0,,0.31
2021-10-29,Pune Junction,1417,2,0.3,0,,0.17
2020-12-07,Bengaluru City,747,5,0.8,0,,0.73
2020-02-09,Lucknow NR,688,11,0.1,0,,0.42
2019-03-21,Chennai Central,1402,42,0.8,0,,0.63
2020-06-24,Pune Junction,1294,8,0.9,0,,0.31
2022-01-18,Chennai Central,548,0,0.6,0,,0.71
2021-08-01,Pune Junction,1455,39,0.1,0,,0.16
2020-09-08,Pune Junction,879,40,0.6,0,,0.48
2023-09-03,Bengaluru City,762,0,0.6,0,,0.64
2023-12-04,Patna Junction,1399,8,0.1,0,,0.15
2023-12-22,Pune Junction,1184,0,0.9,0,,0.3
2019-01-25,Patna Junction,1329,26,0.9,0,,0.22
2019-06-11,Chennai Central,821,33,0.6,0,,0.75
2019-11-16,Bengaluru City,774,7,0.9,0,,0.44
2022-06-30,Chennai Central,609,57,0.9,0,,0.57
2022-02-13,Patna Junction,1351,0,0.6,0,,0.67
2019-03-23,Bengaluru City,817,0,0.6,0,,0.84
2019-03-23,New Delhi,576,0,0.6,0,,0.54
2023-10-31,Bengaluru City,515,25,0.9,0,,0.23
2019-11-04,Pune Junction,812,0,0.9,0,,0.24
2023-11-01,Pune Junction,1390,39,0.3,0,,0.48
2020-08-25,Mumbai Central,1122,0,0.6,0,,0.43
2022-07-11,Hyderabad Deccan,686,0,0.9,0,,0.51
2020-07-13,Mumbai Central,735,0,0.1,0,,0.6
2020-07-16,Patna Junction,1072,54,0.9,0,,0.3
2020-03-02,Pune Junction,690,19,0.3,0,,0.59
2021-07-03,Patna Junction,562,0,0.8,0,,0.31
2023-01-13,Chennai Central,1159,0,0.8,0,,0.31
2020-04-09,Hyderabad Deccan,1266,18,0.3,0,,0.5
2023-06-27,Chennai Central,1177,31,0.3,0,,0.11
2023-02-14,Pune Junction,1475,0,0.3,0,,0.51
2023-08-27,Ahmedabad,1037,3,0.9,0,,0.34
2021-05-25,Lucknow NR,1213,0,0.9,0,,0.38
2022-12-23,Kolkata,1403,59,0.6,0,,0.43
2021-11-30,Bengaluru City,526,40,0.6,0,,0.76
2021-09-01,Lucknow NR,1190,18,0.3,0,,0.58
2021-03-29,Pune Junction,1398,0,0.9,0,,0.23
2019-09-24,Mumbai Central,1015,40,0.8,0,,0.86
2022-01-09,Kolkata,1266,0,0.1,0,,0.49
2020-05-08,Pune Junction,762,0,0.3,0,,0.35
2019-04-27,Hyderabad Deccan,527,19,0.1,0,,0.2
2019-11-16,Ahmedabad,630,25,0.8,0,,0.33
2023-02-19,Hyderabad Deccan,704,0,0.6,0,,0.38
2020-04-20,Patna Junction,636,0,0.3,0,,0.16
2021-01-13,Ahmedabad,1316,0,0.6,0,,0.42
2022-10-10,New Delhi,574,0,0.8,0,,0.71
2020-08-17,Bengaluru City,1488,39,0.1,0,,0.38
2022-12-21,Patna Junction,988,24,0.1,0,,0.16
2020-04-05,Chennai Central,1060,0,0.1,0,,0.15
2021-12-17,New Delhi,817,22,0.9,0,,0.51
2020-12-09,Chennai Central,1086,18,0.9,0,,0.52
2020-01-20,Chennai Central,1449,33,0.1,0,,0.27
2021-09-30,Chennai Central,1021,0,0.9,0,,0.47
2020-04-26,Chennai Central,536,56,0.8,0,,0.44
2020-02-15,Mumbai Central,784,9,0.9,0,,0.15
2020-11-11,Kolkata,1342,0,0.8,0,,0.88
2021-02-16,Hyderabad Deccan,1390,0,0.3,0,,0.56
2021-10-14,Pune Junction,645,55,0.3,0,,0.14
2021-06-09,New Delhi,1368,0,0.6,0,,0.89
2022-02-25,Patna Junction,580,0,0.9,0,,0.15
2021-11-16,Ahmedabad,958,0,0.1,0,,0.48
2021-07-20,Chennai Central,851,0,0.1,0,,0.55
2021-07-12,Lucknow NR,1299,0,0.6,0,,0.32
2020-11-22,Kolkata,951,20,0.3,0,,0.26
2021-03-24,Patna Junction,1420,0,0.3,0,,0.34
2023-12-08,Pune Junction,1119,0,0.9,0,,0.11
2023-05-28,Patna Junction,976,2,0.6,0,,0.42
2022-02-03,Lucknow NR,1308,29,0.6,0,,0.7
2019-09-15,Pune Junction,1075,40,0.1,0,,0.4
2020-04-25,Patna Junction,1138,57,0.8,0,,0.72
2022-08-23,Ahmedabad,563,53,0.9,0,,0.41
2023-12-08,New Delhi,1390,0,0.6,0,,0.36
2022-03-18,Ahmedabad,1480,0,0.1,0,,0.41
2023-02-17,Lucknow NR,751,41,0.6,0,,0.69
2020-06-08,Pune Junction,1307,0,0.6,0,,0.89
2021-11-13,New Delhi,637,18,0.3,0,,0.59
2022-01-11,Bengaluru City,863,1,0.1,0,,0.24
2020-03-28,Mumbai Central,591,40,0.1,0,,0.56
2023-04-21,Hyderabad Deccan,1037,50,0.1,0,,0.45
2022-03-01,Pune Junction,815,1,0.1,0,,0.35
2022-08-21,Hyderabad Deccan,574,35,0.3,0,,0.28
2021-03-05,Patna Junction,1262,5,0.1,0,,0.48
2023-03-29,Ahmedabad,1355,30,0.3,0,,0.58
2020-10-18,Patna Junction,1180,54,0.6,0,,0.47
2022-03-05,Lucknow NR,756,2,0.3,0,,0.19
2019-04-26,Hyderabad Deccan,982,32,0.3,0,,0.31
2020-02-03,Hyderabad Deccan,1353,43,0.6,0,,0.46
2020-02-11,New Delhi,589,16,0.8,0,,0.84
2021-01-16,Chennai Central,865,52,0.3,0,,0.43
2020-06-10,Kolkata,1243,55,0.6,0,,0.52
2022-02-03,Lucknow NR,1472,7,0.8,0,,0.39
2020-03-17,Ahmedabad,1076,46,0.9,0,,0.52
2021-11-29,Chennai Central,1287,0,0.8,0,,0.87
2019-12-09,Patna Junction,664,6,0.3,0,,0.35
2019-12-24,Hyderabad Deccan,966,37,0.8,0,,0.81
2021-03-15,Mumbai Central,1348,0,0.8,0,,0.84
2023-06-06,Kolkata,584,11,0.1,0,,0.22
2020-01-16,Pune Junction,691,0,0.3,0,,0.47
2020-11-06,New Delhi,1148,0,0.6,0,,0.64
2020-05-26,Kolkata,1356,0,0.9,0,,0.55
2020-08-30,Hyderabad Deccan,1429,0,0.3,0,,0.34
2023-11-18,Lucknow NR,1103,0,0.1,0,,0.3
2019-05-31,Lucknow NR,1356,0,0.9,0,,0.26
2022-01-07,Ahmedabad,816,37,0.8,0,,0.57
2019-08-01,Mumbai Central,793,0,0.3,0,,0.37
2019-09-29,Ahmedabad,936,27,0.3,0,,0.22
2019-11-08,Kolkata,842,9,0.3,0,,0.12
2021-09-20,Chennai Central,779,0,0.9,0,,0.44
2019-10-31,Mumbai Central,1360,38,0.3,0,,0.31
2023-08-22,New Delhi,828,51,0.8,0,,0.32
2022-09-13,New Delhi,1006,38,0.9,0,,0.11
2023-04-22,Hyderabad Deccan,1274,0,0.8,0,,0.49
2019-02-16,Pune Junction,917,24,0.1,0,,0.3
2020-05-31,Pune Junction,848,0,0.8,0,,0.45
